date,sku_id,destination_dc,units_sold
2026-07-05,SKU-1010,Chennai DC,13
2026-07-06,SKU-1010,Chennai DC,13
2026-07-07,SKU-1010,Chennai DC,14
2026-07-08,SKU-1010,Chennai DC,17
2026-07-09,SKU-1010,Chennai DC,16
2026-07-10,SKU-1010,Chennai DC,16
2026-07-11,SKU-1010,Chennai DC,15
2026-07-12,SKU-1010,Chennai DC,13
2026-07-13,SKU-1010,Chennai DC,17
2026-07-14,SKU-1010,Chennai DC,16
2026-07-15,SKU-1010,Chennai DC,16
2026-07-16,SKU-1010,Chennai DC,15
2026-07-17,SKU-1010,Chennai DC,15
2026-07-18,SKU-1010,Chennai DC,14
2026-07-19,SKU-1010,Chennai DC,14
2026-07-20,SKU-1010,Chennai DC,13
2026-07-21,SKU-1010,Chennai DC,15
2026-07-22,SKU-1010,Chennai DC,13
2026-07-23,SKU-1010,Chennai DC,15
2026-07-24,SKU-1010,Chennai DC,13
2026-07-25,SKU-1010,Chennai DC,16
2026-07-26,SKU-1010,Chennai DC,21
2026-07-27,SKU-1010,Chennai DC,21
2026-07-28,SKU-1010,Chennai DC,20
2026-07-29,SKU-1010,Chennai DC,27
2026-07-30,SKU-1010,Chennai DC,22
2026-07-31,SKU-1010,Chennai DC,26
2026-08-01,SKU-1010,Chennai DC,24
2026-08-02,SKU-1010,Chennai DC,26
2026-08-03,SKU-1010,Chennai DC,23
2026-08-04,SKU-1010,Chennai DC,25
2026-08-05,SKU-1010,Chennai DC,22
2026-08-06,SKU-1010,Chennai DC,26
2026-08-07,SKU-1010,Chennai DC,24
2026-08-08,SKU-1010,Chennai DC,21
2026-08-09,SKU-1010,Chennai DC,21
2026-08-10,SKU-1010,Chennai DC,26
2026-08-11,SKU-1010,Chennai DC,23
2026-08-12,SKU-1010,Chennai DC,21
2026-08-13,SKU-1010,Chennai DC,22
2026-08-14,SKU-1010,Chennai DC,26
2026-08-15,SKU-1010,Chennai DC,23
2026-05-18,SKU-1010,Siliguri DC,12
2026-05-19,SKU-1010,Siliguri DC,11
2026-05-20,SKU-1010,Siliguri DC,10
2026-05-21,SKU-1010,Siliguri DC,12
2026-05-22,SKU-1010,Siliguri DC,12
2026-05-23,SKU-1010,Siliguri DC,12
2026-05-24,SKU-1010,Siliguri DC,11
2026-05-25,SKU-1010,Siliguri DC,9
2026-05-26,SKU-1010,Siliguri DC,11
2026-05-27,SKU-1010,Siliguri DC,10
2026-05-28,SKU-1010,Siliguri DC,9
2026-05-29,SKU-1010,Siliguri DC,10
2026-05-30,SKU-1010,Siliguri DC,11
2026-05-31,SKU-1010,Siliguri DC,9
2026-06-01,SKU-1010,Siliguri DC,11
2026-06-02,SKU-1010,Siliguri DC,10
2026-06-03,SKU-1010,Siliguri DC,9
2026-06-04,SKU-1010,Siliguri DC,10
2026-06-05,SKU-1010,Siliguri DC,9
2026-06-06,SKU-1010,Siliguri DC,11
2026-06-07,SKU-1010,Siliguri DC,12
2026-06-08,SKU-1010,Siliguri DC,12
2026-06-09,SKU-1010,Siliguri DC,9
2026-06-10,SKU-1010,Siliguri DC,12
2026-06-11,SKU-1010,Siliguri DC,9
2026-06-12,SKU-1010,Siliguri DC,11
2026-06-13,SKU-1010,Siliguri DC,11
2026-06-14,SKU-1010,Siliguri DC,11
2026-06-15,SKU-1010,Siliguri DC,10
2026-06-16,SKU-1010,Siliguri DC,9
2026-06-17,SKU-1010,Siliguri DC,11
2026-06-18,SKU-1010,Siliguri DC,10
2026-06-19,SKU-1010,Siliguri DC,11
2026-06-20,SKU-1010,Siliguri DC,12
2026-06-21,SKU-1010,Siliguri DC,11
2026-06-22,SKU-1010,Siliguri DC,10
2026-06-23,SKU-1010,Siliguri DC,12
2026-06-24,SKU-1010,Siliguri DC,11
2026-06-25,SKU-1010,Siliguri DC,10
2026-06-26,SKU-1010,Siliguri DC,10
2026-06-27,SKU-1010,Siliguri DC,9
2026-06-28,SKU-1010,Siliguri DC,10
2026-06-29,SKU-1010,Siliguri DC,12
2026-06-30,SKU-1010,Siliguri DC,10
2026-07-01,SKU-1010,Siliguri DC,9
2026-07-02,SKU-1010,Siliguri DC,11
2026-07-03,SKU-1010,Siliguri DC,11
2026-07-04,SKU-1010,Siliguri DC,11
2026-07-05,SKU-1010,Siliguri DC,11
2026-07-06,SKU-1010,Siliguri DC,11
2026-07-07,SKU-1010,Siliguri DC,12
2026-07-08,SKU-1010,Siliguri DC,10
2026-07-09,SKU-1010,Siliguri DC,9
2026-07-10,SKU-1010,Siliguri DC,11
2026-07-11,SKU-1010,Siliguri DC,9
2026-07-12,SKU-1010,Siliguri DC,10
2026-07-13,SKU-1010,Siliguri DC,10
2026-07-14,SKU-1010,Siliguri DC,11
2026-07-15,SKU-1010,Siliguri DC,10
2026-07-16,SKU-1010,Siliguri DC,10
2026-07-17,SKU-1010,Siliguri DC,11
2026-07-18,SKU-1010,Siliguri DC,11
2026-07-19,SKU-1010,Siliguri DC,10
2026-07-20,SKU-1010,Siliguri DC,10
2026-07-21,SKU-1010,Siliguri DC,10
2026-07-22,SKU-1010,Siliguri DC,12
2026-07-23,SKU-1010,Siliguri DC,10
2026-07-24,SKU-1010,Siliguri DC,9
2026-07-25,SKU-1010,Siliguri DC,11
2026-07-26,SKU-1010,Siliguri DC,15
2026-07-27,SKU-1010,Siliguri DC,18
2026-07-28,SKU-1010,Siliguri DC,17
2026-07-29,SKU-1010,Siliguri DC,16
2026-07-30,SKU-1010,Siliguri DC,17
2026-07-31,SKU-1010,Siliguri DC,19
2026-08-01,SKU-1010,Siliguri DC,15
2026-08-02,SKU-1010,Siliguri DC,18
2026-08-03,SKU-1010,Siliguri DC,18
2026-08-04,SKU-1010,Siliguri DC,15
2026-08-05,SKU-1010,Siliguri DC,16
2026-08-06,SKU-1010,Siliguri DC,19
2026-08-07,SKU-1010,Siliguri DC,17
2026-08-08,SKU-1010,Siliguri DC,19
2026-08-09,SKU-1010,Siliguri DC,15
2026-08-10,SKU-1010,Siliguri DC,16
2026-08-11,SKU-1010,Siliguri DC,18
2026-08-12,SKU-1010,Siliguri DC,19
2026-08-13,SKU-1010,Siliguri DC,16
2026-08-14,SKU-1010,Siliguri DC,15
2026-08-15,SKU-1010,Siliguri DC,17
